id,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
b5524775-735d-4ddc-a904-ecc5f9d019d9,661504,0.389324963092804,0.09310844540596007,0.1291678249835968,0.002649999223649502,1628.9791058659616,335237.21104262024,1886.1634128667831,148036.10386956276,3258.1668154546114,1427526.1400217244,0.06708825768561485,0.0012799905175044034,-1.1774526598173909e-07,0.009712318889796734,161.4990234375,-147.0555419921875,3531.701416015625,120.1332550048828,954.171875,-21.609073638916016,429.7577209472656,39.656715393066406,337.1461181640625,6.932242393493652,177.52716064453125,15.089685440063475,166.69456481933594,-1.0239892005920408,195.28175354003903,15.946126937866213,121.484130859375,2.5368239879608154,127.31643676757812,4.493649482727051,118.52960968017578,0.0042412118054926395,109.78361511230469,4.329550266265868,95.85323333740234,4.640449523925781,68.30710601806639,4.003617763519287,47.99589157104492,3.0510051250457764,63.21788787841797,0.5403445363044739,56.12297439575195,-6.144569396972656,48.67259216308594,-1.6641569137573242,63.18769836425781,-0.7328550219535828,48.73331832885742,0.19195456802845,42.88088989257813,reggae
74f3a66c-2930-443f-91bb-f33f6b3c566b,661794,0.4208872318267822,0.08312865346670151,0.145182266831398,0.005706570111215115,2606.215651844842,408423.0684627832,2534.0660658987217,126744.32156524801,5354.847975728683,1544840.6206032622,0.1264267026778809,0.002427313390592321,-1.3239788358987423e-06,0.00664896797388792,135.99917763157896,-78.27702331542969,2617.58544921875,80.05519104003906,639.9306030273438,-9.142083168029783,284.19268798828125,25.457935333251953,279.7435913085937,-3.383607864379884,173.83213806152344,16.801830291748047,84.8927993774414,7.257556438446045,135.88014221191406,1.81098210811615,98.64815521240234,0.487985759973526,98.1909408569336,6.317307472229004,64.14479064941406,1.4957060813903809,66.58856201171875,2.1651053428649902,60.28411483764648,0.6582738161087036,61.26775360107422,-3.3783583641052246,62.692138671875,-0.9124775528907776,69.57486724853516,2.93587327003479,64.11968231201172,-0.6347413063049316,71.43536376953125,5.868361473083496,85.95781707763672,1.8956496715545648,70.37083435058594,-0.6063379049301147,74.88334655761719,disco
a36e6ed4-6241-444e-88b1-98159cdd5fea,661794,0.258511483669281,0.08228709548711778,0.009495301172137259,2.7735506591852754e-05,1173.88359068627,23792.436505125264,1517.225806354426,15804.932551497148,2082.72537974913,156427.15426958745,0.06634016398395205,0.0004204725195382143,-0.0009212077129632237,0.00010560703231021762,123.046875,-436.8584289550781,3777.3388671875,154.1332244873047,166.64512634277344,-19.9031925201416,176.3994903564453,20.18282890319824,148.79319763183594,3.1711940765380864,97.326416015625,0.4617300629615784,71.29070281982422,-6.528066635131836,45.32804489135742,-4.611454486846924,35.731201171875,-10.069052696228027,58.83709335327149,-6.159064292907715,66.26721954345703,-4.5325965881347665,67.62062072753906,-2.766376495361328,57.52556991577149,-5.221075534820557,58.92656326293945,-7.3739681243896475,62.77530288696289,-6.994013786315918,55.30545425415039,-3.2134609222412114,55.22327041625977,-0.3701198399066925,61.91147232055664,2.221200942993164,55.45000839233398,2.5732645988464355,113.23375701904295,4.475614547729492,162.26205444335938,classical
18302b32-f326-4edb-bd7e-be4e29b84f8c,661504,0.4650911688804626,0.08432505279779434,0.15664641559123993,0.0041998932138085365,4052.6373591950255,1101300.544392141,3426.408610232233,153232.98613361153,8382.927602958236,2380349.3733388055,0.2106100909947796,0.008529831186217073,-0.003347511636093259,0.00865354388952255,129.19921875,-52.5997428894043,2847.775146484375,47.77341842651367,482.38714599609375,13.463850021362305,433.8457946777344,2.22934627532959,174.20318603515625,13.268141746520994,139.07821655273438,9.14907932281494,81.60523986816406,14.451732635498047,93.6250457763672,0.8654460310935974,86.70785522460938,9.461861610412598,84.27619934082031,7.000081539154053,88.29619598388672,-0.690011739730835,58.36812973022461,1.737168550491333,67.08866119384766,8.502920150756836,69.70064544677734,6.933042526245117,70.16663360595703,3.174512386322021,63.59687423706055,2.243659257888794,57.392250061035156,-0.9116961359977722,56.437583923339844,2.0398335456848145,60.1732177734375,2.2872214317321777,81.88520812988281,3.465456247329712,62.37954330444336,pop
6cd4579b-bcd8-4fd0-92c5-69757538dfe5,661794,0.4997234344482422,0.07819550484418869,0.15129972994327545,0.002687836764380336,1948.9375300178885,654167.8900748887,2286.013830786501,279514.5126273579,4218.975674303944,3018485.917078952,0.06298488254060325,0.0019482218264712887,1.2660912034334615e-06,0.015302527695894241,92.28515625,-133.2066650390625,3348.1767578125,93.95494079589844,886.1279907226562,-2.249877452850342,673.9437255859375,50.23590469360352,286.78338623046875,12.498285293579102,206.7421417236328,15.044654846191404,117.4740219116211,11.496756553649902,150.21568298339844,10.252985000610352,78.84202575683594,7.970587730407715,63.14886093139648,10.794733047485352,107.83319854736328,1.96122407913208,51.69144058227539,5.199101448059082,39.19312286376953,1.0642130374908447,39.75051879882813,2.173511743545532,36.73515319824219,-1.5124958753585815,42.804100036621094,-0.4498037099838257,36.750526428222656,-2.4640820026397705,36.492332458496094,-3.869461297988892,38.31575012207031,-1.6956950426101685,34.714656829833984,-2.7536211013793945,36.75372314453125,hiphop
b81f3d69-b537-4eeb-81ef-0413a1144b5a,661794,0.26052454113960266,0.09181314706802368,0.051399506628513336,0.0008577092667110263,1132.1359575420695,319127.46567144705,1582.6355463824161,151263.92743055653,2064.9642342481147,1738169.8568240406,0.04829301708720031,0.0012659801791965047,-2.6696860004449263e-05,0.002808541292324662,143.5546875,-314.5491943359375,5277.49853515625,139.91534423828122,679.9854125976562,11.902837753295898,529.345458984375,30.14254570007324,489.2974548339844,-7.5472965240478525,264.41976928710943,14.91878604888916,214.55157470703125,-2.708117723464966,174.55360412597656,6.7304277420043945,115.20484924316406,-6.364284038543701,134.29429626464844,2.8121318817138667,86.23370361328125,-11.729843139648438,139.91250610351562,2.0871138572692867,147.6240692138672,-11.437922477722168,85.3027114868164,-9.49620532989502,82.91878509521484,-15.176542282104492,94.7738265991211,-9.33956527709961,169.1110076904297,-5.68214225769043,149.49276733398438,1.5694237947463991,165.52105712890625,0.8890997171401978,176.93353271484375,-7.9590349197387695,138.08865356445312,blues
3bf47063-a10b-4b4b-9a8b-e747f0782860,661794,0.39448145031929016,0.0891900286078453,0.14130212366580966,0.005091854371130466,1721.0884600743698,700770.4728776835,2312.314590263817,366475.40298421297,3811.160455336427,3938340.4263231177,0.05330347000676721,0.0014560690209360694,0.0007180587854236362,0.011761054396629332,123.046875,-144.92921447753906,5065.80517578125,118.45985412597656,1283.5596923828125,20.52532196044922,336.85205078125,28.56648254394531,117.94219207763672,2.3569011688232417,85.27540588378906,10.068705558776855,70.72748565673828,11.915093421936035,55.70734405517578,4.848368644714356,53.177894592285156,-0.08706105500459671,66.52431488037111,3.29427433013916,43.175758361816406,3.415107727050781,54.24239730834961,3.6551239490509033,37.3915901184082,5.368890762329102,60.72038269042969,2.25866174697876,61.09325408935547,1.8697553873062127,33.31879425048828,0.8672706484794617,32.426742553710945,-1.1829514503479004,25.7888126373291,0.81402188539505,28.609338760375977,1.814358472824097,39.549842834472656,1.7905945777893066,32.419052124023445,rock
615bf19b-f47f-422a-967f-f750d9aeb0c4,661504,0.4755780100822449,0.08401771634817122,0.2454110383987427,0.008334522135555744,3543.2124126276867,936985.9762000144,3311.223987563169,157425.09113656066,7779.906320239994,2648924.5107049537,0.14274050778228925,0.006728732668740679,-1.1897536751348525e-05,0.03382253274321556,215.33203125,-38.24236297607422,4569.57275390625,47.8429069519043,648.2879638671875,20.06359100341797,405.7340087890625,23.82526016235352,289.9400634765625,19.7797966003418,247.4227294921875,13.644572257995605,240.9541320800781,14.683595657348633,114.63724517822266,4.553460121154785,99.28280639648438,7.700620651245117,79.81254577636719,8.94621467590332,90.36163330078124,5.429808139801025,50.291725158691406,1.16673481464386,43.262779235839844,1.0909892320632937,53.59111022949219,4.391958236694337,56.01545715332031,4.5879549980163565,47.85971450805664,2.54065203666687,50.24117660522461,-0.2567490637302399,44.785064697265625,4.625268459320068,48.545082092285156,3.0187196731567383,63.95380020141602,-1.3008818626403809,53.62628173828125,pop
a064be05-c1b3-4348-bf41-2d6957a74b23,661504,0.36588311195373535,0.08924519270658493,0.30382734537124634,0.009796579368412495,3047.5448937902197,973652.7619194195,3306.8952729183197,196440.0875783587,7386.155130691705,3531762.197628685,0.10640263981535188,0.004330616101406682,-2.080908234347589e-05,0.04504472762346269,103.359375,-36.625267028808594,3180.257568359375,73.0599594116211,859.3518676757812,39.15820693969727,491.56719970703125,20.333044052124023,332.04461669921875,12.510729789733887,169.13522338867188,2.154659509658813,180.98748779296875,11.72903823852539,121.83161926269531,-2.4213943481445312,125.4180679321289,6.6415300369262695,127.01837158203124,3.165004253387451,77.50128173828125,-5.399322032928467,87.0485610961914,-3.15093731880188,77.40899658203125,-5.7717652320861825,69.88630676269531,-7.671661853790282,65.55098724365234,-7.601783275604247,50.06075668334961,-6.845673561096191,61.29191970825195,-6.113604545593263,71.84442901611328,-1.5723379850387569,72.85077667236328,2.133211612701416,75.91856384277344,-1.549704670906067,81.5619888305664,pop
2998afd4-f5f9-40e3-bde6-a2ab9e9c6757,661504,0.3758746087551117,0.0954645499587059,0.2981976866722107,0.014570465311408043,2081.122071364067,881704.5193710484,2264.7224331340813,439257.76460258383,4365.852770174739,4253886.764247589,0.08282126111755607,0.002759270631838797,-0.00043520037434063846,0.06223716214299203,89.10290948275862,-66.06306457519531,6987.40625,97.88207244873048,1802.470947265625,-18.83213424682617,568.92041015625,26.938533782958984,306.1187438964844,14.00700569152832,249.5986633300781,6.008999824523926,240.25454711914062,9.442322731018066,170.20040893554688,10.566964149475098,105.82846069335938,-0.1450650840997696,128.96415710449222,8.12406063079834,104.29135131835938,10.530970573425293,146.9932861328125,7.9966678619384775,109.34300231933594,3.8080110549926762,64.52748870849611,4.01023530960083,61.82217788696289,2.716869115829468,51.3905029296875,0.4248416125774384,50.15381622314453,-4.196868419647217,45.01645278930664,0.1058504432439804,44.06225204467773,0.14438876509666446,43.935997009277344,-3.1551198959350586,37.93647766113281,reggae
